event_id,user_id,product_id,event_type,query,timestamp,dwell_time_seconds
E00660,U076,P0262,search,"rayban aviators",2025-12-24T12:58:53.600Z,0
E00661,U097,P0147,search,"blue light glasses for coding",2025-12-13T21:45:58.534Z,0
E00662,U054,P0239,search,"sunglasses for driving",2025-11-30T10:27:03.210Z,0
E00663,U002,P0260,search,"sunglasses for driving",2025-11-29T13:40:13.926Z,0
E00664,U003,P0098,add_to_cart,"running sunglasses",2025-12-22T06:30:25.413Z,0
E00665,U034,P0215,click,"blue light glasses for coding",2025-11-29T01:44:43.804Z,167
E00666,U097,P0101,search,"gold round glasses",2025-12-12T15:48:46.555Z,0
E00667,U095,P0115,click,"contact lenses for dry eyes",2025-11-30T09:18:23.444Z,232
E00668,U069,P0048,click,"stylish eyeglasses",2025-12-25T11:18:36.839Z,210
E00669,U041,P0042,click,"black rimless frames",2025-12-26T22:45:25.644Z,24
E00670,U043,P0173,add_to_cart,"rayban aviators",2025-12-26T07:00:45.073Z,0
E00671,U012,P0091,add_to_cart,"black rimless frames",2025-12-06T14:02:19.540Z,0
E00672,U069,P0137,search,"gold round glasses",2025-12-07T15:28:25.512Z,0
E00673,U034,P0069,click,"vincent chase computer glasses",2025-12-26T13:22:59.934Z,28
E00674,U045,P0212,click,"contact lenses for dry eyes",2025-12-25T10:07:36.996Z,275
E00675,U040,P0116,click,"transparent frames",2025-12-07T04:07:46.937Z,275
E00676,U062,P0017,add_to_cart,"gold round glasses",2025-12-02T16:15:04.387Z,0
E00677,U030,P0231,search,"prescription glasses",2025-12-01T15:53:58.823Z,0
E00678,U038,P0098,click,"prescription glasses",2025-12-07T22:36:05.828Z,216
E00679,U041,P0054,search,"stylish eyeglasses",2025-12-17T05:24:17.816Z,0
E00680,U041,P0112,click,"transparent frames",2025-12-24T01:51:09.873Z,18
E00681,U005,P0096,click,"gold round glasses",2025-12-24T16:24:01.907Z,216
E00682,U005,P0207,add_to_cart,"black rimless frames",2025-12-01T05:29:47.496Z,0
E00683,U047,P0184,click,"vincent chase computer glasses",2025-12-05T20:17:12.648Z,88
E00684,U085,P0082,click,"rayban aviators",2025-12-12T09:41:18.719Z,94
E00685,U048,P0032,search,"rayban aviators",2025-11-30T12:45:38.640Z,0
E00686,U018,P0132,search,"contact lenses for dry eyes",2025-11-28T16:09:49.370Z,0
E00687,U072,P0095,click,"prescription glasses",2025-12-24T18:28:31.948Z,289
E00688,U084,P0012,click,"stylish eyeglasses",2025-12-13T08:58:19.858Z,123
E00689,U010,P0296,search,"rayban aviators",2025-12-20T06:00:51.352Z,0
E00690,U070,P0290,purchase,"gold round glasses",2025-11-29T20:45:33.534Z,0
E00691,U084,P0266,search,"black rimless frames",2025-12-18T07:59:12.922Z,0
E00692,U010,P0203,add_to_cart,"prescription glasses",2025-11-30T09:21:53.468Z,0
E00693,U016,P0117,search,"transparent frames",2025-12-05T19:46:48.803Z,0
E00694,U024,P0077,add_to_cart,"transparent frames",2025-12-08T02:12:45.401Z,0
E00695,U014,P0299,add_to_cart,"rayban aviators",2025-12-28T04:31:20.261Z,0
E00696,U048,P0063,click,"blue light glasses for coding",2025-12-10T05:50:56.298Z,174
E00697,U025,P0229,click,"gold round glasses",2025-12-01T08:03:51.368Z,234
E00698,U065,P0255,click,"running sunglasses",2025-12-28T08:37:14.204Z,28
E00699,U096,P0215,click,"vincent chase computer glasses",2025-12-10T08:11:59.753Z,81
E00700,U047,P0016,click,"vincent chase computer glasses",2025-12-03T23:07:39.321Z,269
E00701,U096,P0150,add_to_cart,"stylish eyeglasses",2025-12-04T11:02:05.305Z,0
E00702,U091,P0037,search,"stylish eyeglasses",2025-12-09T13:29:53.043Z,0
E00703,U037,P0132,purchase,"gold round glasses",2025-12-13T01:33:16.335Z,0
E00704,U029,P0039,search,"gaming glasses",2025-12-17T01:19:01.244Z,0
E00705,U018,P0075,click,"transparent frames",2025-12-17T03:14:15.939Z,171
E00706,U036,P0208,search,"vincent chase computer glasses",2025-12-10T17:27:03.383Z,0
E00707,U061,P0081,search,"rayban aviators",2025-12-19T06:31:30.974Z,0
E00708,U087,P0066,search,"blue light glasses for coding",2025-12-03T08:40:34.793Z,0
E00709,U097,P0239,add_to_cart,"transparent frames",2025-11-30T10:40:50.551Z,0
E00710,U003,P0251,search,"rayban aviators",2025-12-04T05:20:47.933Z,0
E00711,U066,P0140,search,"rayban aviators",2025-12-16T00:28:46.811Z,0
E00712,U018,P0140,purchase,"vincent chase computer glasses",2025-12-01T03:58:25.481Z,0
E00713,U044,P0290,click,"rayban aviators",2025-12-03T12:15:04.896Z,86
E00714,U063,P0237,add_to_cart,"rayban aviators",2025-12-09T07:46:52.968Z,0
E00715,U033,P0054,search,"prescription glasses",2025-12-23T19:16:34.281Z,0
E00716,U018,P0119,search,"sunglasses for driving",2025-11-29T15:23:54.949Z,0
E00717,U036,P0157,click,"contact lenses for dry eyes",2025-12-04T21:19:44.546Z,270
E00718,U075,P0268,purchase,"gaming glasses",2025-12-01T16:21:35.107Z,0
E00719,U067,P0147,search,"vincent chase computer glasses",2025-12-20T00:16:15.901Z,0
E00720,U035,P0178,search,"gaming glasses",2025-11-30T10:35:12.645Z,0
E00721,U023,P0030,search,"stylish eyeglasses",2025-12-08T06:29:48.559Z,0
E00722,U018,P0074,click,"contact lenses for dry eyes",2025-12-20T21:56:20.730Z,38
E00723,U007,P0161,search,"transparent frames",2025-12-12T12:49:33.623Z,0
E00724,U091,P0231,add_to_cart,"contact lenses for dry eyes",2025-12-26T12:14:05.086Z,0
E00725,U040,P0149,click,"vincent chase computer glasses",2025-12-24T15:07:54.992Z,97
E00726,U029,P0150,click,"transparent frames",2025-12-17T10:53:40.259Z,143
E00727,U007,P0077,click,"gaming glasses",2025-12-06T17:02:53.264Z,133
E00728,U019,P0263,search,"blue light glasses for coding",2025-12-08T22:01:20.058Z,0
E00729,U098,P0028,search,"prescription glasses",2025-12-09T03:24:21.300Z,0
E00730,U092,P0209,add_to_cart,"contact lenses for dry eyes",2025-12-03T04:10:29.181Z,0
E00731,U043,P0273,search,"vincent chase computer glasses",2025-11-30T04:23:12.128Z,0
E00732,U043,P0064,search,"rayban aviators",2025-12-10T10:47:26.211Z,0
E00733,U052,P0190,add_to_cart,"rayban aviators",2025-12-16T13:59:01.260Z,0
E00734,U034,P0039,search,"black rimless frames",2025-12-23T19:46:39.715Z,0
E00735,U072,P0213,search,"rayban aviators",2025-12-08T06:12:23.028Z,0
E00736,U010,P0169,click,"prescription glasses",2025-12-20T12:32:12.233Z,98
E00737,U010,P0012,click,"running sunglasses",2025-12-02T01:45:37.449Z,73
E00738,U016,P0219,search,"blue light glasses for coding",2025-12-25T22:18:46.556Z,0
E00739,U001,P0112,search,"gaming glasses",2025-12-20T23:25:55.232Z,0
E00740,U082,P0097,add_to_cart,"gaming glasses",2025-12-23T13:58:55.301Z,0
E00741,U046,P0099,click,"gold round glasses",2025-12-27T11:22:20.609Z,147
E00742,U041,P0114,add_to_cart,"gaming glasses",2025-12-25T17:33:15.281Z,0
E00743,U068,P0093,search,"blue light glasses for coding",2025-11-29T04:41:38.660Z,0
E00744,U030,P0018,purchase,"blue light glasses for coding",2025-12-20T15:05:07.897Z,0
E00745,U019,P0256,add_to_cart,"rayban aviators",2025-11-30T15:44:26.781Z,0
E00746,U061,P0024,click,"gaming glasses",2025-12-26T23:18:48.550Z,256
E00747,U055,P0150,click,"transparent frames",2025-12-15T06:58:51.268Z,182
E00748,U081,P0265,add_to_cart,"gaming glasses",2025-12-13T07:02:09.790Z,0
E00749,U095,P0296,click,"blue light glasses for coding",2025-12-26T06:37:48.842Z,175
E00750,U077,P0257,search,"gaming glasses",2025-12-24T09:38:21.138Z,0
E00751,U050,P0200,add_to_cart,"sunglasses for driving",2025-12-24T02:28:32.628Z,0
E00752,U044,P0164,search,"transparent frames",2025-12-23T14:24:24.392Z,0
E00753,U007,P0120,search,"contact lenses for dry eyes",2025-12-18T08:57:12.637Z,0
E00754,U091,P0224,search,"gold round glasses",2025-12-27T20:35:10.251Z,0
E00755,U015,P0065,search,"gaming glasses",2025-12-17T02:31:59.584Z,0
E00756,U023,P0204,search,"sunglasses for driving",2025-12-25T16:08:59.810Z,0
E00757,U044,P0148,search,"stylish eyeglasses",2025-12-26T09:16:09.134Z,0
E00758,U078,P0072,add_to_cart,"gaming glasses",2025-12-17T11:16:58.931Z,0
E00759,U058,P0244,search,"transparent frames",2025-12-13T18:03:02.556Z,0
E00760,U004,P0018,search,"gold round glasses",2025-12-10T21:12:59.290Z,0
E00761,U065,P0294,click,"running sunglasses",2025-12-06T20:23:33.573Z,57
E00762,U014,P0073,search,"blue light glasses for coding",2025-12-19T19:37:19.127Z,0
E00763,U021,P0041,click,"stylish eyeglasses",2025-12-07T23:52:20.883Z,59
E00764,U013,P0114,click,"rayban aviators",2025-12-06T08:01:22.324Z,292
E00765,U081,P0080,click,"transparent frames",2025-12-24T02:21:38.512Z,118
E00766,U055,P0226,click,"blue light glasses for coding",2025-12-15T20:55:06.938Z,43
E00767,U028,P0109,search,"vincent chase computer glasses",2025-12-17T02:40:24.891Z,0
E00768,U043,P0071,click,"sunglasses for driving",2025-12-07T06:35:02.976Z,299
E00769,U043,P0179,search,"rayban aviators",2025-12-14T12:46:08.172Z,0
E00770,U052,P0063,search,"rayban aviators",2025-12-15T14:11:50.652Z,0
E00771,U038,P0036,search,"rayban aviators",2025-12-03T08:04:53.419Z,0
E00772,U006,P0071,purchase,"contact lenses for dry eyes",2025-12-12T23:53:47.793Z,0
E00773,U084,P0085,search,"rayban aviators",2025-12-18T09:35:58.526Z,0
E00774,U041,P0225,search,"vincent chase computer glasses",2025-12-19T18:30:32.967Z,0
E00775,U042,P0218,click,"running sunglasses",2025-12-09T13:43:49.900Z,25
E00776,U064,P0163,click,"running sunglasses",2025-12-18T09:10:58.775Z,260
E00777,U059,P0031,click,"gold round glasses",2025-12-26T09:56:06.091Z,170
E00778,U061,P0223,add_to_cart,"gold round glasses",2025-12-21T14:38:50.224Z,0
E00779,U070,P0264,search,"running sunglasses",2025-12-01T08:27:38.649Z,0
E00780,U011,P0252,search,"prescription glasses",2025-12-03T16:16:38.895Z,0
E00781,U055,P0251,search,"black rimless frames",2025-12-10T19:18:26.231Z,0
E00782,U072,P0180,search,"contact lenses for dry eyes",2025-12-04T14:39:19.440Z,0
E00783,U011,P0152,search,"black rimless frames",2025-12-04T12:55:02.649Z,0
E00784,U004,P0046,search,"prescription glasses",2025-12-16T08:40:37.665Z,0
E00785,U001,P0248,add_to_cart,"vincent chase computer glasses",2025-12-18T23:41:15.476Z,0
E00786,U092,P0026,search,"sunglasses for driving",2025-12-14T22:01:32.333Z,0
E00787,U011,P0066,search,"vincent chase computer glasses",2025-12-20T18:55:45.411Z,0
E00788,U062,P0150,search,"gold round glasses",2025-12-02T13:21:33.035Z,0
E00789,U057,P0215,search,"stylish eyeglasses",2025-12-11T19:56:06.448Z,0
E00790,U037,P0055,add_to_cart,"sunglasses for driving",2025-12-08T02:09:09.973Z,0
E00791,U064,P0145,add_to_cart,"prescription glasses",2025-12-16T08:32:16.498Z,0
E00792,U060,P0114,click,"contact lenses for dry eyes",2025-12-21T19:38:06.936Z,33
E00793,U014,P0197,search,"stylish eyeglasses",2025-12-27T17:08:30.344Z,0
E00794,U055,P0187,search,"sunglasses for driving",2025-12-18T19:27:04.174Z,0
E00795,U012,P0147,search,"blue light glasses for coding",2025-12-26T10:53:06.184Z,0
E00796,U014,P0199,search,"black rimless frames",2025-12-02T12:21:01.385Z,0
E00797,U033,P0238,purchase,"stylish eyeglasses",2025-12-03T01:31:59.948Z,0
E00798,U089,P0112,click,"black rimless frames",2025-12-10T03:06:20.960Z,87
E00799,U079,P0043,click,"rayban aviators",2025-12-10T17:17:35.820Z,36
E00800,U075,P0091,search,"stylish eyeglasses",2025-12-02T00:02:11.019Z,0
E00801,U090,P0202,click,"sunglasses for driving",2025-11-29T23:47:02.372Z,115
E00802,U049,P0104,purchase,"gaming glasses",2025-12-01T10:09:08.807Z,0
E00803,U034,P0178,search,"blue light glasses for coding",2025-12-05T16:28:17.607Z,0
E00804,U073,P0225,search,"vincent chase computer glasses",2025-12-16T18:32:03.212Z,0
E00805,U058,P0131,click,"black rimless frames",2025-12-03T10:25:09.445Z,211
E00806,U062,P0154,click,"contact lenses for dry eyes",2025-12-18T07:41:01.465Z,189
E00807,U044,P0217,add_to_cart,"contact lenses for dry eyes",2025-12-03T00:57:52.374Z,0
E00808,U067,P0193,click,"rayban aviators",2025-12-22T19:02:34.812Z,288
E00809,U027,P0211,search,"contact lenses for dry eyes",2025-12-16T04:33:55.854Z,0
E00810,U036,P0207,purchase,"gold round glasses",2025-12-17T20:44:16.580Z,0
E00811,U067,P0213,add_to_cart,"rayban aviators",2025-12-27T07:49:50.541Z,0
E00812,U014,P0164,click,"contact lenses for dry eyes",2025-12-16T15:23:32.316Z,275
E00813,U041,P0153,click,"contact lenses for dry eyes",2025-12-26T03:09:54.727Z,73
E00814,U018,P0143,search,"black rimless frames",2025-12-18T02:59:11.292Z,0
E00815,U083,P0207,search,"blue light glasses for coding",2025-12-12T04:40:05.835Z,0
E00816,U072,P0071,click,"rayban aviators",2025-12-15T03:00:05.177Z,32
E00817,U074,P0031,add_to_cart,"blue light glasses for coding",2025-12-26T21:24:40.288Z,0
E00818,U066,P0042,click,"rayban aviators",2025-12-23T23:24:15.962Z,114
E00819,U023,P0098,search,"rayban aviators",2025-12-18T23:40:31.667Z,0
E00820,U023,P0115,search,"gaming glasses",2025-12-16T17:48:26.406Z,0
E00821,U078,P0233,search,"prescription glasses",2025-12-25T17:28:29.133Z,0
E00822,U028,P0148,click,"running sunglasses",2025-12-22T19:55:18.271Z,24
E00823,U029,P0087,search,"vincent chase computer glasses",2025-12-18T05:46:46.573Z,0
E00824,U017,P0042,search,"rayban aviators",2025-12-11T00:54:19.400Z,0
E00825,U044,P0235,search,"gold round glasses",2025-12-26T21:11:26.126Z,0
E00826,U027,P0300,search,"gold round glasses",2025-12-15T13:12:05.035Z,0
E00827,U079,P0135,click,"running sunglasses",2025-12-21T07:39:46.780Z,206
E00828,U082,P0293,click,"prescription glasses",2025-12-08T05:09:28.743Z,73
E00829,U075,P0231,add_to_cart,"black rimless frames",2025-12-06T02:07:10.124Z,0
E00830,U092,P0073,add_to_cart,"transparent frames",2025-12-13T09:53:35.254Z,0
E00831,U068,P0259,click,"transparent frames",2025-12-18T09:13:39.986Z,115
E00832,U043,P0066,add_to_cart,"gold round glasses",2025-12-02T18:28:49.188Z,0
E00833,U069,P0256,search,"contact lenses for dry eyes",2025-12-27T03:06:26.202Z,0
E00834,U041,P0276,click,"contact lenses for dry eyes",2025-12-26T02:52:40.372Z,291
E00835,U062,P0086,search,"gaming glasses",2025-12-08T06:28:45.785Z,0
E00836,U046,P0141,search,"rayban aviators",2025-12-04T13:24:54.139Z,0
E00837,U011,P0262,click,"black rimless frames",2025-12-23T14:33:51.259Z,261
E00838,U049,P0266,search,"vincent chase computer glasses",2025-12-17T05:33:46.866Z,0
E00839,U003,P0152,purchase,"running sunglasses",2025-12-05T14:37:53.956Z,0
E00840,U071,P0077,click,"sunglasses for driving",2025-12-25T06:46:43.600Z,283
E00841,U028,P0148,click,"running sunglasses",2025-12-11T14:54:44.305Z,255
E00842,U073,P0225,search,"running sunglasses",2025-12-25T17:46:15.545Z,0
E00843,U025,P0107,add_to_cart,"vincent chase computer glasses",2025-12-11T23:06:52.407Z,0
E00844,U029,P0182,click,"contact lenses for dry eyes",2025-12-15T19:46:52.312Z,40
E00845,U088,P0288,add_to_cart,"gold round glasses",2025-12-15T16:06:14.232Z,0
E00846,U016,P0124,add_to_cart,"running sunglasses",2025-12-24T14:06:17.997Z,0
E00847,U062,P0111,search,"gaming glasses",2025-12-10T17:57:12.048Z,0
E00848,U043,P0190,click,"sunglasses for driving",2025-12-25T09:57:22.107Z,195
E00849,U035,P0035,search,"vincent chase computer glasses",2025-12-28T12:52:52.769Z,0
E00850,U023,P0203,search,"gaming glasses",2025-12-24T04:03:46.723Z,0
E00851,U098,P0149,click,"gaming glasses",2025-12-27T19:50:42.016Z,59
E00852,U061,P0283,add_to_cart,"transparent frames",2025-12-08T23:33:40.460Z,0
E00853,U083,P0190,click,"gold round glasses",2025-12-03T20:54:20.041Z,53
E00854,U095,P0100,search,"vincent chase computer glasses",2025-12-06T19:30:43.036Z,0
E00855,U040,P0099,search,"black rimless frames",2025-12-11T07:05:16.575Z,0
E00856,U052,P0246,search,"sunglasses for driving",2025-12-01T07:54:17.965Z,0
E00857,U040,P0231,click,"transparent frames",2025-12-10T01:38:33.112Z,191
E00858,U035,P0106,click,"transparent frames",2025-12-19T01:11:51.801Z,259
E00859,U016,P0146,add_to_cart,"running sunglasses",2025-12-26T23:42:27.697Z,0
E00860,U054,P0275,add_to_cart,"stylish eyeglasses",2025-12-26T12:36:29.511Z,0
E00861,U028,P0199,add_to_cart,"gaming glasses",2025-12-28T11:38:08.985Z,0
E00862,U025,P0141,search,"blue light glasses for coding",2025-12-05T01:23:20.479Z,0
E00863,U054,P0050,search,"blue light glasses for coding",2025-12-10T07:38:40.394Z,0
E00864,U065,P0065,search,"rayban aviators",2025-11-29T18:32:09.746Z,0
E00865,U032,P0110,search,"black rimless frames",2025-12-21T00:36:06.772Z,0
E00866,U088,P0022,add_to_cart,"rayban aviators",2025-11-28T21:13:52.640Z,0
E00867,U056,P0207,click,"blue light glasses for coding",2025-12-23T01:40:53.671Z,118
E00868,U061,P0264,click,"contact lenses for dry eyes",2025-12-12T03:32:15.328Z,283
E00869,U070,P0074,click,"rayban aviators",2025-12-05T19:02:10.169Z,142
E00870,U039,P0216,search,"black rimless frames",2025-12-28T01:43:39.958Z,0
E00871,U004,P0128,click,"contact lenses for dry eyes",2025-12-22T11:50:21.561Z,147
E00872,U032,P0232,click,"sunglasses for driving",2025-12-26T00:39:15.897Z,147
E00873,U040,P0183,add_to_cart,"prescription glasses",2025-12-21T15:25:08.311Z,0
E00874,U007,P0034,search,"transparent frames",2025-12-25T11:14:34.451Z,0
E00875,U095,P0203,add_to_cart,"sunglasses for driving",2025-12-07T07:05:04.536Z,0
E00876,U046,P0019,add_to_cart,"rayban aviators",2025-12-16T02:20:09.909Z,0
E00877,U019,P0205,add_to_cart,"blue light glasses for coding",2025-12-01T23:19:44.922Z,0
E00878,U085,P0264,search,"black rimless frames",2025-12-04T15:25:51.216Z,0
E00879,U040,P0142,add_to_cart,"prescription glasses",2025-12-20T18:53:55.055Z,0
E00880,U032,P0298,search,"black rimless frames",2025-12-09T20:05:14.409Z,0
E00881,U055,P0290,click,"vincent chase computer glasses",2025-12-18T06:28:34.951Z,21
E00882,U020,P0132,search,"running sunglasses",2025-12-05T11:55:16.397Z,0
E00883,U044,P0047,search,"gold round glasses",2025-12-18T15:40:07.722Z,0
E00884,U032,P0010,search,"rayban aviators",2025-12-19T04:36:05.192Z,0
E00885,U091,P0053,add_to_cart,"sunglasses for driving",2025-12-27T15:45:49.246Z,0
E00886,U082,P0152,add_to_cart,"gold round glasses",2025-12-03T13:24:19.938Z,0
E00887,U027,P0270,click,"gold round glasses",2025-12-09T11:05:12.564Z,261
E00888,U074,P0062,search,"blue light glasses for coding",2025-12-08T17:16:58.461Z,0
E00889,U004,P0213,search,"stylish eyeglasses",2025-12-12T05:44:53.997Z,0
E00890,U030,P0273,click,"gaming glasses",2025-12-26T16:48:18.375Z,36
E00891,U034,P0156,search,"prescription glasses",2025-12-04T07:45:39.442Z,0
E00892,U068,P0085,click,"stylish eyeglasses",2025-12-14T14:38:40.819Z,267
E00893,U065,P0206,search,"black rimless frames",2025-12-21T01:41:16.226Z,0
E00894,U072,P0120,click,"running sunglasses",2025-12-11T23:40:04.970Z,69
E00895,U081,P0063,click,"gold round glasses",2025-12-14T11:06:48.862Z,130
E00896,U100,P0080,click,"running sunglasses",2025-12-25T20:01:04.083Z,114
E00897,U067,P0125,click,"gold round glasses",2025-11-30T12:01:38.221Z,61
E00898,U048,P0222,click,"rayban aviators",2025-11-30T08:20:12.054Z,282
E00899,U060,P0122,search,"black rimless frames",2025-12-18T07:40:33.610Z,0
E00900,U041,P0278,click,"black rimless frames",2025-12-13T18:51:30.702Z,273
E00901,U017,P0106,search,"rayban aviators",2025-12-03T04:39:34.640Z,0
E00902,U038,P0079,search,"gaming glasses",2025-12-12T06:23:55.944Z,0
E00903,U077,P0128,click,"gold round glasses",2025-12-08T00:43:17.242Z,250
E00904,U060,P0104,search,"sunglasses for driving",2025-12-28T02:32:47.501Z,0
E00905,U030,P0033,click,"gold round glasses",2025-12-06T04:36:15.225Z,97
E00906,U007,P0207,click,"sunglasses for driving",2025-12-28T07:06:16.266Z,263
E00907,U082,P0086,click,"stylish eyeglasses",2025-12-12T00:46:09.032Z,80
E00908,U089,P0099,search,"gaming glasses",2025-12-15T17:31:29.297Z,0
E00909,U092,P0139,click,"vincent chase computer glasses",2025-12-01T06:35:31.961Z,42
E00910,U040,P0012,add_to_cart,"gaming glasses",2025-12-22T19:13:15.151Z,0
E00911,U057,P0218,click,"running sunglasses",2025-12-16T07:52:25.735Z,86
E00912,U081,P0173,add_to_cart,"vincent chase computer glasses",2025-12-03T18:18:44.591Z,0
E00913,U100,P0288,search,"black rimless frames",2025-12-11T01:20:53.607Z,0
E00914,U009,P0187,search,"prescription glasses",2025-12-22T18:38:29.855Z,0
E00915,U092,P0123,add_to_cart,"vincent chase computer glasses",2025-12-07T05:23:03.986Z,0
E00916,U015,P0090,add_to_cart,"transparent frames",2025-12-06T22:37:30.055Z,0
E00917,U038,P0274,search,"stylish eyeglasses",2025-12-06T12:53:42.440Z,0
E00918,U077,P0266,add_to_cart,"rayban aviators",2025-12-15T01:26:20.738Z,0
E00919,U012,P0117,purchase,"sunglasses for driving",2025-12-04T05:51:57.882Z,0
E00920,U025,P0251,search,"black rimless frames",2025-12-05T13:04:11.334Z,0
E00921,U010,P0202,click,"contact lenses for dry eyes",2025-12-05T21:04:39.020Z,257
E00922,U013,P0196,click,"contact lenses for dry eyes",2025-12-22T05:42:06.944Z,287
E00923,U088,P0101,click,"gold round glasses",2025-12-09T13:57:23.460Z,117
E00924,U041,P0091,add_to_cart,"transparent frames",2025-12-19T09:17:03.279Z,0
E00925,U032,P0215,click,"stylish eyeglasses",2025-11-29T22:29:11.639Z,193
E00926,U088,P0042,search,"gaming glasses",2025-12-19T23:15:28.039Z,0
E00927,U060,P0164,add_to_cart,"running sunglasses",2025-12-07T21:00:32.655Z,0
E00928,U049,P0294,click,"vincent chase computer glasses",2025-12-15T03:42:56.790Z,116
E00929,U015,P0100,search,"gold round glasses",2025-12-06T08:03:32.220Z,0
E00930,U019,P0093,search,"prescription glasses",2025-12-26T09:17:52.289Z,0
E00931,U013,P0250,purchase,"sunglasses for driving",2025-12-24T02:15:36.245Z,0
E00932,U012,P0057,click,"vincent chase computer glasses",2025-12-03T09:47:27.423Z,211
E00933,U100,P0020,search,"transparent frames",2025-12-12T01:58:54.888Z,0
E00934,U055,P0096,add_to_cart,"prescription glasses",2025-12-01T14:39:40.071Z,0
E00935,U065,P0269,search,"stylish eyeglasses",2025-12-12T16:24:45.652Z,0
E00936,U068,P0294,click,"gaming glasses",2025-12-06T16:47:16.803Z,165
E00937,U083,P0129,click,"stylish eyeglasses",2025-12-12T19:26:14.237Z,256
E00938,U098,P0041,click,"running sunglasses",2025-12-24T22:52:43.632Z,112
E00939,U059,P0240,search,"vincent chase computer glasses",2025-12-12T00:37:41.165Z,0
E00940,U095,P0223,add_to_cart,"blue light glasses for coding",2025-12-14T04:10:02.221Z,0
E00941,U077,P0113,search,"rayban aviators",2025-12-17T13:10:18.037Z,0
E00942,U094,P0125,click,"stylish eyeglasses",2025-12-15T11:53:00.547Z,262
E00943,U069,P0277,search,"rayban aviators",2025-12-07T00:53:09.477Z,0
E00944,U048,P0149,search,"black rimless frames",2025-12-05T10:20:46.940Z,0
E00945,U035,P0266,add_to_cart,"stylish eyeglasses",2025-12-09T03:49:13.841Z,0
E00946,U025,P0068,search,"black rimless frames",2025-12-04T09:15:57.460Z,0
E00947,U097,P0128,click,"contact lenses for dry eyes",2025-12-18T02:18:08.082Z,176
E00948,U042,P0194,add_to_cart,"running sunglasses",2025-12-27T16:57:04.896Z,0
E00949,U095,P0177,search,"prescription glasses",2025-12-07T04:14:06.179Z,0
E00950,U065,P0031,click,"running sunglasses",2025-12-09T12:27:25.948Z,121
E00951,U043,P0220,search,"sunglasses for driving",2025-12-03T04:09:25.402Z,0
E00952,U043,P0288,click,"transparent frames",2025-12-10T23:11:48.247Z,287
E00953,U054,P0233,search,"running sunglasses",2025-12-23T03:23:40.625Z,0
E00954,U017,P0151,click,"vincent chase computer glasses",2025-12-23T07:29:17.210Z,210
E00955,U004,P0098,click,"blue light glasses for coding",2025-12-23T02:16:21.760Z,133
E00956,U024,P0110,click,"running sunglasses",2025-12-15T07:23:17.724Z,73
E00957,U100,P0260,purchase,"contact lenses for dry eyes",2025-12-04T20:49:52.672Z,0
E00958,U020,P0131,click,"blue light glasses for coding",2025-11-29T02:36:31.858Z,152
E00959,U051,P0268,search,"transparent frames",2025-12-22T11:42:28.265Z,0
E00960,U016,P0281,click,"rayban aviators",2025-12-14T06:42:53.725Z,144
E00961,U020,P0067,search,"vincent chase computer glasses",2025-12-15T01:59:44.061Z,0
E00962,U043,P0260,search,"transparent frames",2025-12-12T21:51:03.868Z,0
E00963,U098,P0263,search,"transparent frames",2025-12-07T16:45:20.552Z,0
E00964,U072,P0012,add_to_cart,"transparent frames",2025-12-11T20:34:56.790Z,0
E00965,U031,P0249,click,"gold round glasses",2025-12-05T16:55:23.105Z,83
E00966,U066,P0056,search,"running sunglasses",2025-12-20T09:44:06.513Z,0
E00967,U086,P0189,purchase,"blue light glasses for coding",2025-12-21T09:56:37.213Z,0
E00968,U037,P0036,search,"prescription glasses",2025-12-22T09:34:34.137Z,0
E00969,U034,P0196,search,"transparent frames",2025-12-13T23:43:46.266Z,0
E00970,U038,P0087,search,"contact lenses for dry eyes",2025-12-01T02:57:54.386Z,0
E00971,U041,P0157,search,"running sunglasses",2025-12-02T04:23:09.842Z,0
E00972,U077,P0221,add_to_cart,"transparent frames",2025-12-16T01:03:04.478Z,0
E00973,U057,P0271,search,"gaming glasses",2025-12-03T20:28:41.831Z,0
E00974,U002,P0035,purchase,"vincent chase computer glasses",2025-12-05T11:54:38.512Z,0
E00975,U005,P0077,search,"black rimless frames",2025-12-23T08:16:37.376Z,0
E00976,U034,P0245,search,"blue light glasses for coding",2025-12-18T19:27:27.674Z,0
E00977,U006,P0015,purchase,"gold round glasses",2025-12-17T10:20:19.743Z,0
E00978,U036,P0230,click,"vincent chase computer glasses",2025-12-26T16:28:57.562Z,200
E00979,U049,P0282,click,"stylish eyeglasses",2025-12-04T22:39:52.988Z,123
E00980,U003,P0104,click,"running sunglasses",2025-12-03T09:42:10.198Z,279
E00981,U083,P0074,click,"gaming glasses",2025-12-22T08:49:26.280Z,155
E00982,U098,P0181,add_to_cart,"contact lenses for dry eyes",2025-12-09T14:53:21.764Z,0
E00983,U065,P0115,search,"vincent chase computer glasses",2025-12-16T14:38:06.436Z,0
E00984,U095,P0234,search,"running sunglasses",2025-12-02T09:30:54.109Z,0
E00985,U087,P0043,search,"contact lenses for dry eyes",2025-12-02T00:07:03.205Z,0
E00986,U016,P0080,search,"gaming glasses",2025-12-05T15:00:40.297Z,0
E00987,U032,P0243,search,"stylish eyeglasses",2025-12-24T07:11:41.685Z,0
E00988,U004,P0299,search,"vincent chase computer glasses",2025-12-21T23:38:14.042Z,0
E00989,U072,P0252,search,"vincent chase computer glasses",2025-12-28T13:55:18.194Z,0
